client_id,contract_count,contract_value,collected,any_contract_case_number,any_contract_status,any_contract_delinquency
2a8d01e0-c66f-4396-83a9-0dcf199f5c3f,0,NULL,0,NULL,NULL,NULL
2a974e6d-28eb-4b4a-b6e9-b7601f800f8b,0,NULL,0,NULL,NULL,NULL
2a9905e0-d6e5-4207-821e-edce7ab71a98,0,NULL,0,NULL,NULL,NULL
2a9cd535-d134-409a-be38-26d61621c6b0,0,NULL,0,NULL,NULL,NULL
2aa57c75-8693-4304-b82f-4581f857ef4e,0,NULL,0,NULL,NULL,NULL
2aa8fb9c-834f-42e8-9d65-f76b2a9e1e09,0,NULL,0,NULL,NULL,NULL
2aa98b95-3826-49a4-b40c-efbf95eba903,0,NULL,0,NULL,NULL,NULL
2abbba2c-a074-4bd9-94b6-b46b6e385076,0,NULL,0,NULL,NULL,NULL
2ad1ba05-557d-4742-8eb9-b8308f273058,0,NULL,0,NULL,NULL,NULL
2ad2757d-823b-44f3-ab4f-bf1c1fb9342d,0,NULL,0,NULL,NULL,NULL
2ad36949-55aa-4111-884e-cf0f90bd5639,0,NULL,0,NULL,NULL,NULL
2ad552b1-3e08-4cd2-a6d3-a19b9f8f85a7,1,12500.00,9280.00,24-10NA,Risk,Delinquent
2adc947e-d88c-4b35-90fd-887a85a6041a,0,NULL,0,NULL,NULL,NULL
2ae85a28-d07e-4796-a9d5-6ef9b0d08ec3,0,NULL,0,NULL,NULL,NULL
2b1182c7-7d26-4ce0-93cc-5bde79bc1c99,0,NULL,0,NULL,NULL,NULL
2b1e969c-a3c8-4e71-ba3e-a7e68e03b1ab,0,NULL,0,NULL,NULL,NULL
2b1fc69f-87bc-4238-8b0a-87a4e6fcf314,0,NULL,0,NULL,NULL,NULL
2b23edfb-7d23-4e27-b3e6-f1ea77a4fd49,0,NULL,0,NULL,NULL,NULL
2b2a4a27-4e5c-4b55-b75e-dfe1d254025e,0,NULL,0,NULL,NULL,NULL
2b31c70b-1580-4ae6-9de7-d59d2dd8713e,0,NULL,0,NULL,NULL,NULL
2b3600f6-8159-4f9c-bf1f-2500e13eaf14,0,NULL,0,NULL,NULL,NULL
2b39288d-ef86-45f8-90c0-257a39858db8,0,NULL,0,NULL,NULL,NULL
2b539259-82cb-4685-8af5-f971e1685df0,0,NULL,0,NULL,NULL,NULL
2b5c9491-51b7-471a-8e09-476739564048,1,12500.00,8860.00,24-23T-VISAER,Risk,Delinquent
2b690d7d-4819-4e92-b003-64733acd5646,0,NULL,0,NULL,NULL,NULL
2b6c4699-759f-4436-afdd-bf360d9ca1c6,0,NULL,0,NULL,NULL,NULL
2b72d42a-34f3-4972-9975-ddf1d7fde89a,0,NULL,0,NULL,NULL,NULL
2b7c949e-b153-43a3-81c1-ea63c0dbc7a8,0,NULL,0,NULL,NULL,NULL
2b7ff4c5-a987-4073-907c-1920531f6102,0,NULL,0,NULL,NULL,NULL
2b834965-4432-4c50-bc7d-fb0f4dbaa9b0,0,NULL,0,NULL,NULL,NULL
2b8e9b0e-ddb2-49c5-af62-17550f8e60c4,0,NULL,0,NULL,NULL,NULL
2b94fc53-ed80-428b-ac80-ba8f8f916509,0,NULL,0,NULL,NULL,NULL
2b9d9746-8d20-40f6-a765-ff02c23a4bb1,0,NULL,0,NULL,NULL,NULL
2baca8d2-ac43-43ac-8cb7-10b784820be4,0,NULL,0,NULL,NULL,NULL
2baeb63b-b4b4-40e0-94c8-911d0727251b,0,NULL,0,NULL,NULL,NULL
2bb64969-3994-419f-9560-aab7ede2ed37,0,NULL,0,NULL,NULL,NULL
2be45310-18f6-4815-9a36-667b00674e3a,0,NULL,0,NULL,NULL,NULL
2bee1dcf-8bf6-4e62-892c-250ec4c8302f,0,NULL,0,NULL,NULL,NULL
2bfa8a28-4a5f-41d2-b8b1-f843345d03ff,0,NULL,0,NULL,NULL,NULL
2bffaf3e-6e2e-4ff3-8a23-b01be31e268a,0,NULL,0,NULL,NULL,NULL
2c0cabde-79a4-4570-b458-502a5475cb0d,0,NULL,0,NULL,NULL,NULL
2c22c235-9960-4420-b926-12c5c5b0f9f5,0,NULL,0,NULL,NULL,NULL
2c27a495-f351-45be-babb-8c72d7e84a63,0,NULL,0,NULL,NULL,NULL
2c2f4b55-4889-4831-8cd6-3c9fc2f0e65d,0,NULL,0,NULL,NULL,NULL
2c329f8d-758f-4839-b664-a3e58d45c3a3,0,NULL,0,NULL,NULL,NULL
2c32ba08-92c4-4b2d-8f5e-55e18ea0dded,0,NULL,0,NULL,NULL,NULL
2c32f6c5-5bf2-4b3b-b144-c15ace00e8ee,0,NULL,0,NULL,NULL,NULL
2c416ec1-245d-45c9-bd37-8a9d50cac141,0,NULL,0,NULL,NULL,NULL
2c5c42e1-3d78-44e8-a605-f9499d38d630,0,NULL,0,NULL,NULL,NULL
2c737a10-2cc9-4bb3-99cd-b1b674275423,0,NULL,0,NULL,NULL,NULL
2c7c85fd-ea6e-49a2-9af3-2e336b74da56,0,NULL,0,NULL,NULL,NULL
2ca7f9b3-4bfd-45dc-ba86-b9ffe21bc132,0,NULL,0,NULL,NULL,NULL
2cb59eae-d499-4b1b-a74c-b81396871c31,0,NULL,0,NULL,NULL,NULL
2cdd0dd3-c1bd-490b-a12b-ba0ddaad10ac,0,NULL,0,NULL,NULL,NULL
2ce9c28f-cc8b-4d6a-9f06-d9d1b801979e,0,NULL,0,NULL,NULL,NULL
2cf8a496-677f-4bef-a10c-7e17702297fb,0,NULL,0,NULL,NULL,NULL
2cff0fca-a311-46b5-a88f-634db0c34feb,0,NULL,0,NULL,NULL,NULL
2d03bdfd-8abd-4f1a-b834-1c6a638c701b,0,NULL,0,NULL,NULL,NULL
2d18f28d-9302-4d7d-8cfa-52f3e43c0921,0,NULL,0,NULL,NULL,NULL
2d36e627-f62e-4f93-8346-944df4c0555f,0,NULL,0,NULL,NULL,NULL
2d84ec97-e003-462d-b080-5b3ee0a64d33,0,NULL,0,NULL,NULL,NULL
2d89f5e1-9b68-4e06-a0df-c9acd4d2a3c8,0,NULL,0,NULL,NULL,NULL
2d965b7b-c7a5-456f-a1f9-28aeda9f5d19,0,NULL,0,NULL,NULL,NULL
2da0db96-f8b3-4e62-aac8-608ca448bce1,0,NULL,0,NULL,NULL,NULL
2dad45d4-90a4-4d4e-9ea9-120e8654014b,0,NULL,0,NULL,NULL,NULL
2db32a69-5236-4dd5-861e-3bab8b842d37,0,NULL,0,NULL,NULL,NULL
2db4525d-9ea6-4e72-b767-4bcee41add7b,0,NULL,0,NULL,NULL,NULL
2dcf7c28-219b-4507-b771-5835f904a865,0,NULL,0,NULL,NULL,NULL
2df15ca8-22b6-4e08-a06f-bfa5bc2e38a6,0,NULL,0,NULL,NULL,NULL
2e084bc8-dafe-447e-8eb8-2ba0ba25d578,0,NULL,0,NULL,NULL,NULL
2e09507e-b16f-45ee-9e16-07c9d2da9d17,0,NULL,0,NULL,NULL,NULL
2e0a3aad-7ba6-49c7-b368-698f6108f6d6,0,NULL,0,NULL,NULL,NULL
2e0bfcdf-701d-4847-a2b9-31ff6488cd16,0,NULL,0,NULL,NULL,NULL
2e2ba8a6-bbb7-4e4e-9728-b8a429d40a56,0,NULL,0,NULL,NULL,NULL
2e5822f8-922f-4306-ab53-dd46dd9d139f,0,NULL,0,NULL,NULL,NULL
2e6b8a96-edea-4c75-b0e6-2f7261f1c498,0,NULL,0,NULL,NULL,NULL
2e6c7d6e-7c4e-4ef7-a00c-7ffb4f2ff9ac,0,NULL,0,NULL,NULL,NULL
2e70e193-fa78-45fd-b925-905d5d7aab3c,0,NULL,0,NULL,NULL,NULL
2e9c6fa9-b2c0-4803-ba86-7ffb9732fe24,0,NULL,0,NULL,NULL,NULL
2eadbefa-d370-4965-95db-865ba52d8e95,0,NULL,0,NULL,NULL,NULL
2eaff7e6-7c08-45e2-9dd8-173fda828aab,0,NULL,0,NULL,NULL,NULL
2eb242fe-145e-48a6-a14d-86a24d4f77dc,0,NULL,0,NULL,NULL,NULL
2eda3d3b-e17e-46f5-aa58-a244efe6ac4f,0,NULL,0,NULL,NULL,NULL
2edf84a2-6092-433d-8d85-ac44f7504adf,0,NULL,0,NULL,NULL,NULL
2ee708bb-1f61-48ca-944b-2989bbcb895c,0,NULL,0,NULL,NULL,NULL
2eedb464-8628-4d93-9438-a4494043ca9f,0,NULL,0,NULL,NULL,NULL
2ef000d6-c07f-4d64-ab68-98ce6d5e0452,0,NULL,0,NULL,NULL,NULL
2ef15020-1c4c-4fb0-8b2c-1c7aed5e8655,0,NULL,0,NULL,NULL,NULL
2ef537b3-3880-4c41-a275-29c688ba5dc1,0,NULL,0,NULL,NULL,NULL
2efa9f35-ff12-47ce-bb11-32c1cfa2de23,0,NULL,0,NULL,NULL,NULL
2f1fd818-c178-4ba2-b856-1f08138baba5,0,NULL,0,NULL,NULL,NULL
2f321904-7345-4d9c-ac23-3af0f85a68e9,0,NULL,0,NULL,NULL,NULL
2f3cab72-0b50-49c4-8ba4-2a0031240097,0,NULL,0,NULL,NULL,NULL
2f3cd47e-8938-4692-9072-38f7a4063650,0,NULL,0,NULL,NULL,NULL
2f49922f-2db6-45e6-bcbe-47c28deba663,0,NULL,0,NULL,NULL,NULL
2f4c049a-66e2-4f93-aa57-2c520de80588,0,NULL,0,NULL,NULL,NULL
2f56ebf5-03e8-47bc-9b7f-d944e51f4c66,0,NULL,0,NULL,NULL,NULL
2f5833c6-f851-4751-a613-75022c356a5f,0,NULL,0,NULL,NULL,NULL
2f591e25-baed-4447-ab94-5bc0644b0545,0,NULL,0,NULL,NULL,NULL
2f94147b-71cf-4816-822e-193ed75aa5bc,0,NULL,0,NULL,NULL,NULL
2f98ce51-7b41-461d-bd9a-fdebe19e6c54,0,NULL,0,NULL,NULL,NULL
2f9debe5-f334-42db-b6cf-16faacd773ce,0,NULL,0,NULL,NULL,NULL
2fa30463-68de-4e0b-9715-81e17348b5f2,0,NULL,0,NULL,NULL,NULL
2fa43255-026e-478a-9f40-baf739326178,0,NULL,0,NULL,NULL,NULL
2fa6caaa-2a70-456a-954a-ae22a5b83078,0,NULL,0,NULL,NULL,NULL
2fdc92e8-7dd6-49e5-ad31-b466da2d1162,0,NULL,0,NULL,NULL,NULL
2fe40464-a778-49b3-a5ff-4f736c468636,0,NULL,0,NULL,NULL,NULL
2ff91903-d5b8-469a-b84b-64738a9d31b0,0,NULL,0,NULL,NULL,NULL
300be005-0312-458b-b536-cc24d51d7b18,0,NULL,0,NULL,NULL,NULL
30126061-fd76-46ae-a9a3-43ceb7f9c2a4,0,NULL,0,NULL,NULL,NULL
3024c28d-3649-42f5-8d20-187e00310e6a,0,NULL,0,NULL,NULL,NULL
3042f9e9-d097-4e67-8e8d-1d920be3978d,0,NULL,0,NULL,NULL,NULL
304a7f75-d711-44cf-b85a-8232ab608e93,0,NULL,0,NULL,NULL,NULL
305956e6-ff3a-4bde-9fed-4e69c9a9c676,0,NULL,0,NULL,NULL,NULL
305d7de8-8aae-4df9-9e2e-047c5591a8a5,0,NULL,0,NULL,NULL,NULL
306467cc-e3b7-4abc-b3c4-cbcf7643bd86,0,NULL,0,NULL,NULL,NULL
30ae8dbe-5e75-462a-9d30-2ea91cf46768,0,NULL,0,NULL,NULL,NULL
30c354bd-55a6-4c1f-8ab7-79b5e21d26ad,0,NULL,0,NULL,NULL,NULL
30c508a4-4c29-45a5-9db1-48619f14a399,0,NULL,0,NULL,NULL,NULL
30d645da-2e09-4ffe-81e5-93c0475f7295,0,NULL,0,NULL,NULL,NULL
30db87ef-4fd6-46a6-8bb2-432ae4c1fc7e,0,NULL,0,NULL,NULL,NULL
30de152f-114d-406c-9b51-8c08995349f9,0,NULL,0,NULL,NULL,NULL
30eab0ec-5017-4655-93d1-14fe58f61469,0,NULL,0,NULL,NULL,NULL
30f3f327-0976-43ed-98b6-ad1cad321a78,0,NULL,0,NULL,NULL,NULL
31100f50-35b2-4a76-b317-c15c54b68694,0,NULL,0,NULL,NULL,NULL
3110f743-60fe-4589-8902-6fb215403d4f,0,NULL,0,NULL,NULL,NULL
311ed87a-98e3-44a3-a03d-8d22203c7ff7,0,NULL,0,NULL,NULL,NULL
3132a2a7-c0b9-4eb2-aed1-6272fae0f672,0,NULL,0,NULL,NULL,NULL
31346b38-d2e0-41ec-bc3a-4a2e55d2c174,0,NULL,0,NULL,NULL,NULL
31359e0e-6413-4b53-9bc0-d26964cfdf3c,0,NULL,0,NULL,NULL,NULL
314902a2-0617-471f-9ca8-d2ef74fdf45b,0,NULL,0,NULL,NULL,NULL
315fd52f-e0e6-4449-a1ba-c0da24f1db88,0,NULL,0,NULL,NULL,NULL
3167e7d8-ee29-4b4b-b7f6-93b686ffcd55,0,NULL,0,NULL,NULL,NULL
3177e822-0660-4167-8c4d-bc0d3d9f8955,0,NULL,0,NULL,NULL,NULL
3179d051-e7d2-4172-b0c1-c94022522186,0,NULL,0,NULL,NULL,NULL
31829c49-86da-4a09-8436-6da95574cd46,0,NULL,0,NULL,NULL,NULL
3186bcd8-462b-451e-b56c-61a858cc3e41,0,NULL,0,NULL,NULL,NULL
31a39932-7548-459d-b86a-7b7f8418519a,0,NULL,0,NULL,NULL,NULL
31a3ecc8-2ac4-431f-8d76-74648a79e259,0,NULL,0,NULL,NULL,NULL
31d2e192-d0aa-4ba8-a595-f41c6b26cda8,0,NULL,0,NULL,NULL,NULL
31d72523-85ce-4468-980f-8241603e5d10,0,NULL,0,NULL,NULL,NULL
31eeb45b-6c6c-4fdb-812d-f04cd3bf8b0c,0,NULL,0,NULL,NULL,NULL
31f5789b-7111-427c-9428-ac7a5f252e3c,0,NULL,0,NULL,NULL,NULL
31fb8b3b-5020-493f-8990-e5a7136f85f4,0,NULL,0,NULL,NULL,NULL
3230737f-99f5-40aa-a82f-5138cf234627,0,NULL,0,NULL,NULL,NULL
323d7610-8ef3-4d9e-9c78-1c6f903c61ac,0,NULL,0,NULL,NULL,NULL
3252fede-085f-4682-9f0f-7bad2bf95670,0,NULL,0,NULL,NULL,NULL
326aab39-4668-4ba0-a61a-441138011db7,0,NULL,0,NULL,NULL,NULL
326d81c2-8776-4799-a00b-1a9a73ffbb73,0,NULL,0,NULL,NULL,NULL
326fd527-326f-4321-aae6-71e819f07bcb,0,NULL,0,NULL,NULL,NULL
329c41c7-da35-4538-b725-8e7cd3df678c,0,NULL,0,NULL,NULL,NULL
329c8733-bc85-4803-93d5-72fa1238af5d,0,NULL,0,NULL,NULL,NULL
32a5a748-6b42-4f29-8e24-7d0a2c52ffbd,0,NULL,0,NULL,NULL,NULL
32c103d3-64a4-4c94-89e0-901d59da078f,0,NULL,0,NULL,NULL,NULL
32c6b8bc-f443-4f31-b9f7-089dd45ea07d,0,NULL,0,NULL,NULL,NULL
32e1e1c2-ad26-4587-b438-34aef5f0ab35,0,NULL,0,NULL,NULL,NULL
32ed2926-c41e-4dc1-8eac-de52acd5eb8c,0,NULL,0,NULL,NULL,NULL
32f77ce3-c938-4ee0-bce6-7b9664b36130,0,NULL,0,NULL,NULL,NULL
32f81939-3c94-4b1d-9a14-10a7dfe04d49,0,NULL,0,NULL,NULL,NULL
32f89c5d-f980-4089-b4c3-272437edcafb,0,NULL,0,NULL,NULL,NULL
331a3be1-d4e3-467e-b029-ba1222fafd38,0,NULL,0,NULL,NULL,NULL
331af0cf-1b90-42af-a0b6-3091f73c35a7,0,NULL,0,NULL,NULL,NULL
331c039e-8e4d-4028-92bd-5505e633488a,0,NULL,0,NULL,NULL,NULL
333d2b56-e955-4c8c-82d2-0e7be6cf70f8,0,NULL,0,NULL,NULL,NULL
333d5c9f-2fe6-460a-a45e-77be08743670,0,NULL,0,NULL,NULL,NULL
3355d649-7fb7-4a3d-a6a8-3d09dc49735d,0,NULL,0,NULL,NULL,NULL
335a525e-5eab-474f-b534-afdb2b8d164b,0,NULL,0,NULL,NULL,NULL
3373f5a0-de74-4412-91f0-174d916ae9bd,1,50.00,0.00,#2110000000001287159,Risk,Delinquent
338dfeea-08e0-409d-ab50-254ff6258cae,0,NULL,0,NULL,NULL,NULL
33a14d32-583a-4074-860b-1d9cf50b2312,0,NULL,0,NULL,NULL,NULL
33a882ca-38d5-47fe-a01c-9b88c2270168,0,NULL,0,NULL,NULL,NULL
33b3fdd3-5ef8-4c6e-927b-70d7dd39fe3a,0,NULL,0,NULL,NULL,NULL
33ce9b47-c0f0-42d0-9726-68bcf84ea0ee,0,NULL,0,NULL,NULL,NULL
33d6b05c-da47-4e3f-8b2e-6ad312ee72cc,0,NULL,0,NULL,NULL,NULL
33e26db7-0fcd-42cf-a957-d57a7a707995,0,NULL,0,NULL,NULL,NULL
33fd6cb5-6608-4f97-8d9b-177925ea0fe8,0,NULL,0,NULL,NULL,NULL
340330ce-37ed-4787-ba1a-ef4202624a1f,0,NULL,0,NULL,NULL,NULL
340908be-a5aa-4973-a922-dce46b446db0,0,NULL,0,NULL,NULL,NULL
341094a1-53f1-4cf3-ae8b-f239cf79984e,0,NULL,0,NULL,NULL,NULL
34178ba2-2f18-4ea3-ae78-09da07bff823,0,NULL,0,NULL,NULL,NULL
341e2fc3-5b42-4886-8e8f-8d3a4387c5c0,0,NULL,0,NULL,NULL,NULL
34332dc5-2de8-4181-a58b-cec590c5fdca,0,NULL,0,NULL,NULL,NULL
3438577b-cc7e-461b-a87c-ea20a98d2ff9,0,NULL,0,NULL,NULL,NULL
345f2417-df8b-470b-9fab-3f24fd2b2e8f,0,NULL,0,NULL,NULL,NULL
3465cf81-af3a-4af1-83a3-29beeea7e400,0,NULL,0,NULL,NULL,NULL
346ba2fd-95cb-4573-a6a4-6baaca503423,0,NULL,0,NULL,NULL,NULL
347b6b18-a7ee-4978-b5e4-23f728247b12,0,NULL,0,NULL,NULL,NULL
347ee8fb-59b2-47da-9108-386d3e611022,0,NULL,0,NULL,NULL,NULL
347eea06-a3e8-49ea-a5bc-af144dd3ea36,0,NULL,0,NULL,NULL,NULL
34838e76-23e6-436a-b31e-27921d765876,0,NULL,0,NULL,NULL,NULL
348a8d11-5678-424a-81f3-ddb03df9af07,0,NULL,0,NULL,NULL,NULL
34967e74-113e-4cd6-952a-aa75d98131e4,0,NULL,0,NULL,NULL,NULL
34a19a6e-3ade-48a7-9a8b-ca0f1996ad61,0,NULL,0,NULL,NULL,NULL
34a9dd2c-4c25-4326-8660-5b21525fc7bf,0,NULL,0,NULL,NULL,NULL
34aac25b-2c54-4897-a35b-d50efd94c426,0,NULL,0,NULL,NULL,NULL
34ad679e-a056-4f1e-a347-3dc822e60fff,0,NULL,0,NULL,NULL,NULL
34b15f86-8c87-4387-87d3-c20eb8ddec75,0,NULL,0,NULL,NULL,NULL
34c47540-31c2-428c-aa2f-d411e5c8358d,0,NULL,0,NULL,NULL,NULL
34cbc250-1706-41fe-bc0a-6f1d8222c267,0,NULL,0,NULL,NULL,NULL
34d00886-ec4e-445f-a723-92ff67722378,0,NULL,0,NULL,NULL,NULL
34d3220f-1931-4293-9375-8e7e1d3fd9c3,0,NULL,0,NULL,NULL,NULL
34e605b8-595d-4b57-94cb-b41764a2fbb0,0,NULL,0,NULL,NULL,NULL
3506dfe1-3fd9-4905-84cb-6c8e9a78a4f8,0,NULL,0,NULL,NULL,NULL
35106dcc-9390-4b0a-9b90-7065bc5ee62b,0,NULL,0,NULL,NULL,NULL
35120eb3-af15-4063-a264-c4ca484716b2,0,NULL,0,NULL,NULL,NULL
351346d7-3157-4a63-8af1-7edd80fc6270,0,NULL,0,NULL,NULL,NULL
35153810-b9f9-4281-a453-9dbde07dae6d,0,NULL,0,NULL,NULL,NULL
351caf93-589e-483a-91f9-8e646abbd6ae,0,NULL,0,NULL,NULL,NULL
353e0523-a292-4792-8c77-b7388e29070d,0,NULL,0,NULL,NULL,NULL
353fa94d-d2ae-4366-94f3-ebbf576c702d,0,NULL,0,NULL,NULL,NULL
35483f70-1c72-46b3-9754-1787c199b09f,0,NULL,0,NULL,NULL,NULL
355b5045-8a08-4e3c-a2b9-958eec34f471,0,NULL,0,NULL,NULL,NULL
35729291-d5d3-4ff5-92d7-1f4339a736f7,0,NULL,0,NULL,NULL,NULL
35abafdd-24a1-4362-9eba-db41a332596c,0,NULL,0,NULL,NULL,NULL
35bb32d9-e056-476b-81c0-e4cf95a4acce,0,NULL,0,NULL,NULL,NULL
35bd81d2-9437-4f69-8652-5fbfabd1af7b,0,NULL,0,NULL,NULL,NULL
35c3ec01-911b-45c7-b25e-51939d6b44ba,0,NULL,0,NULL,NULL,NULL
35c90dd6-d908-473e-9d07-fcd6e3839e42,0,NULL,0,NULL,NULL,NULL
35de8f77-4833-44c4-9950-82a1aecb3888,0,NULL,0,NULL,NULL,NULL
35fd04a0-a532-497d-ae54-f67d898f16e6,0,NULL,0,NULL,NULL,NULL
3603f06a-8dc9-4c6c-989b-6c332fbe82e9,0,NULL,0,NULL,NULL,NULL
3625392e-a2e9-4c1b-983f-f0e5d59e85c6,0,NULL,0,NULL,NULL,NULL
363323f8-d818-486b-ad8e-0cb51f87c73b,0,NULL,0,NULL,NULL,NULL
363b4dc2-fe3c-4b70-8c2d-f28b0fdb1c39,0,NULL,0,NULL,NULL,NULL
3656111f-db8c-4e45-acf1-e0841336cd9a,0,NULL,0,NULL,NULL,NULL
3670873a-1834-4a38-9346-3a1e7e36c638,0,NULL,0,NULL,NULL,NULL
368cf0bf-9b4f-4ea2-a52b-42841261217e,0,NULL,0,NULL,NULL,NULL
368ea1f0-b0aa-4bc8-8d08-9dd02b032ff6,0,NULL,0,NULL,NULL,NULL
368f99d3-3b59-4d42-a286-c40abf3bd3d3,1,13000.00,9000.00,25-67,Risk,Late
36a0726f-fb9a-4b9d-8529-338ce2fd6a40,0,NULL,0,NULL,NULL,NULL
36b03ba8-0bbf-47b1-8e13-3886e844e310,0,NULL,0,NULL,NULL,NULL
36de5a97-85bb-4eb3-ae4f-43c10785b013,0,NULL,0,NULL,NULL,NULL
36e750a5-6a5a-4e7c-a16a-f9247b91efb1,0,NULL,0,NULL,NULL,NULL
3717fa10-aa56-4d9e-9dc9-dcbf14d65062,0,NULL,0,NULL,NULL,NULL
371bd7e9-0dda-47cf-9bf4-00abcbc1e837,0,NULL,0,NULL,NULL,NULL
3726f885-0f08-4adb-9d57-26ed82825534,0,NULL,0,NULL,NULL,NULL
3730b951-2275-42e5-8ca2-a75457ac23b9,0,NULL,0,NULL,NULL,NULL
3752f005-7061-4402-aae8-5b512c678656,0,NULL,0,NULL,NULL,NULL
37550501-063c-450f-889a-8cf398d6bf9c,0,NULL,0,NULL,NULL,NULL
375e6442-1c24-40e2-a8f5-090752309d6f,0,NULL,0,NULL,NULL,NULL
3764b489-2bda-488c-96ff-16b560d5e6a9,0,NULL,0,NULL,NULL,NULL
377a16d0-e02f-410a-a3a9-087f8939ec7a,0,NULL,0,NULL,NULL,NULL
378e1996-e2be-4ac5-bca2-dfea1f63d505,0,NULL,0,NULL,NULL,NULL
378e8f76-a6c2-4ad2-be1b-cfc82bd0dae2,0,NULL,0,NULL,NULL,NULL
37935c7b-274a-4d77-8b1f-39f85f07a596,0,NULL,0,NULL,NULL,NULL
37964392-1e2d-45b0-9c48-7ae0e92f9661,0,NULL,0,NULL,NULL,NULL
37b3034c-ee6e-4943-8317-5632db862dc7,0,NULL,0,NULL,NULL,NULL
37bf0c28-7caf-4738-9062-d3f081e8c2f0,0,NULL,0,NULL,NULL,NULL
38020ce5-1f14-4595-a31c-feb89616901d,0,NULL,0,NULL,NULL,NULL
383092e4-bd65-471e-8693-1adc07995bee,0,NULL,0,NULL,NULL,NULL
383eac68-b51e-40f4-bd56-7b28725e5b6b,0,NULL,0,NULL,NULL,NULL
3840a721-8334-4322-b433-78cde031ec46,0,NULL,0,NULL,NULL,NULL
38446036-1f27-4c2f-b395-664689abe499,0,NULL,0,NULL,NULL,NULL
385133de-4f99-4d08-ab2a-0e5b168b0df4,0,NULL,0,NULL,NULL,NULL
3853a112-e65d-4ac0-b46c-d32816a14c13,0,NULL,0,NULL,NULL,NULL
38607ed4-e584-4973-a5bc-4f8e0be078f8,0,NULL,0,NULL,NULL,NULL
387c8d9a-c4ee-4460-8f25-5a9f0e4136bd,0,NULL,0,NULL,NULL,NULL
388f8e44-60bf-4e66-82b6-f2b5c7126025,0,NULL,0,NULL,NULL,NULL
389ce647-bd83-4ec0-adb0-59a5742ce548,0,NULL,0,NULL,NULL,NULL
389fddde-0878-4cc4-bded-672523514ae2,0,NULL,0,NULL,NULL,NULL
38ad5ec0-5704-46ee-a68a-2ccd210070cd,0,NULL,0,NULL,NULL,NULL
38b59108-edb3-4c3b-be5d-63617210c7cc,0,NULL,0,NULL,NULL,NULL
38c047c0-ed84-4d40-999e-90f24666ba35,0,NULL,0,NULL,NULL,NULL
38c4cbef-4f12-405e-a3a9-c87509459159,0,NULL,0,NULL,NULL,NULL
38c61b29-3a72-4408-ab22-453366ef6200,0,NULL,0,NULL,NULL,NULL
38dfbf83-cec0-418f-bc94-e263cca7bebd,0,NULL,0,NULL,NULL,NULL
38f1afda-6e0f-4b6c-a315-d517db36d304,0,NULL,0,NULL,NULL,NULL
38fdadf6-006d-4080-af23-fad96de35d21,0,NULL,0,NULL,NULL,NULL
39119b22-db97-4f15-b8a9-fa3343db803b,0,NULL,0,NULL,NULL,NULL
393357f4-46c5-47b7-883c-6f1c51c8c4c2,0,NULL,0,NULL,NULL,NULL
3939bc4b-ebf9-46cd-9707-2ace400379fd,0,NULL,0,NULL,NULL,NULL
393a8335-a265-4064-be5b-682bc032dd60,0,NULL,0,NULL,NULL,NULL
3957bb0c-2104-407a-a094-a1df0db7709b,0,NULL,0,NULL,NULL,NULL
3981e409-3c71-4113-bea3-ef3a2e025f52,0,NULL,0,NULL,NULL,NULL
39b437a1-2713-4ecd-9ea5-247e3506b3c1,0,NULL,0,NULL,NULL,NULL
39b574e9-a1a1-4a47-9ffe-811fbd39cdb5,0,NULL,0,NULL,NULL,NULL
39baa1d8-5297-4c14-bd3a-b00beec88d4e,0,NULL,0,NULL,NULL,NULL
39bf4d93-975f-4a7a-863f-433603e00ef8,0,NULL,0,NULL,NULL,NULL
39ce0e65-0c71-4b8a-9495-a95c0c5aad85,0,NULL,0,NULL,NULL,NULL
39d7bc33-ece1-4db4-b5fe-c6cf0d60cd6b,0,NULL,0,NULL,NULL,NULL
39e37167-eec5-4f78-8b7b-59c9f552e90e,0,NULL,0,NULL,NULL,NULL
39f9301f-3466-44d7-aad5-1a838a1489d0,0,NULL,0,NULL,NULL,NULL
3a00a84d-0eb8-4e51-95e0-0fd2220735ab,0,NULL,0,NULL,NULL,NULL
3a051ec5-4ca5-47a1-aa3d-a11ec94a114a,0,NULL,0,NULL,NULL,NULL
3a128a20-469b-48e6-b87a-75b18512564a,0,NULL,0,NULL,NULL,NULL
3a1c448e-762a-4814-8f34-118371662166,0,NULL,0,NULL,NULL,NULL
3a33a6cf-1f29-4181-b436-577a76688986,0,NULL,0,NULL,NULL,NULL
3a33ae6a-359e-4b81-afe5-6ba2d0102846,0,NULL,0,NULL,NULL,NULL
3a48781b-119b-4f77-991e-e757dc47b05f,0,NULL,0,NULL,NULL,NULL
3a4fb883-0a24-4e86-81d7-ed2fb8240c01,0,NULL,0,NULL,NULL,NULL
3a6ec384-e048-467e-af07-3fe77cff6034,0,NULL,0,NULL,NULL,NULL
3a79542c-6d34-4268-b447-76d594eb24b5,0,NULL,0,NULL,NULL,NULL
3a7ab1ea-9a10-41ed-87ae-74d9266e75c1,0,NULL,0,NULL,NULL,NULL
3a9cc7a7-663f-4e8b-8b8a-2c6539769b5c,1,13000.00,9500.00,25-32,Active,Current
3ab68bac-4751-46ba-ab6e-96b83192b140,0,NULL,0,NULL,NULL,NULL
